otu_id,mean_abundance,occurrence,taxonomy_0,taxonomy_1,taxonomy_2,taxonomy_3,taxonomy_4,taxonomy_5,taxonomy_6,predicted_occurrence,lower_conf_int,upper_conf_int
2591463,3.627637013059493e-05,0.06764705882352941,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__sp. M20,0.021131475542476297,0.010365700016960678,0.042597262192534194
2518370,3.627637013059493e-05,0.05588235294117647,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__euryhalodurans,0.021131475542476297,0.010365700016960678,0.042597262192534194
2579971,3.627637013059493e-05,0.07058823529411765,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paraoceanicella,s__profunda,0.021131475542476297,0.010365700016960678,0.042597262192534194
214856,3.627637013059493e-05,0.05,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__finegoldii,0.021131475542476297,0.010365700016960678,0.042597262192534194
2074,3.627637013059493e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__autotrophica,0.021131475542476297,0.010365700016960678,0.042597262192534194
1882682,3.627637013059493e-05,0.06764705882352941,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Microvirga,s__ossetica,0.021131475542476297,0.010365700016960678,0.042597262192534194
1912,3.627637013059493e-05,0.07647058823529412,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__hygroscopicus,0.021131475542476297,0.010365700016960678,0.042597262192534194
1960,3.627637013059493e-05,0.06764705882352941,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__vinaceus,0.021131475542476297,0.010365700016960678,0.042597262192534194
1823,3.627637013059493e-05,0.07058823529411765,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,s__otitidiscaviarum,0.021131475542476297,0.010365700016960678,0.042597262192534194
2675524,3.627637013059493e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__sp. DL592,0.021131475542476297,0.010365700016960678,0.042597262192534194
712357,3.627637013059493e-05,0.05588235294117647,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp. oral taxon 212,0.021131475542476297,0.010365700016960678,0.042597262192534194
2072590,3.627637013059493e-05,0.061764705882352944,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__armeniaca,0.021131475542476297,0.010365700016960678,0.042597262192534194
1736675,3.627637013059493e-05,0.05588235294117647,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Devosia,s__sp. A16,0.021131475542476297,0.010365700016960678,0.042597262192534194
575,3.627637013059493e-05,0.061764705882352944,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Raoultella,s__planticola,0.021131475542476297,0.010365700016960678,0.042597262192534194
2144175,3.627637013059493e-05,0.058823529411764705,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__stantonii,0.021131475542476297,0.010365700016960678,0.042597262192534194
101571,3.7671615135617816e-05,0.07058823529411765,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__ubonensis,0.021948201705309645,0.010907618233921772,0.043670547077117323
76760,3.7671615135617816e-05,0.058823529411764705,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__rhodesiae,0.021948201705309645,0.010907618233921772,0.043670547077117323
2742135,3.7671615135617816e-05,0.07647058823529412,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Kitasatospora,s__sp. NA04385,0.021948201705309645,0.010907618233921772,0.043670547077117323
335928,3.7671615135617816e-05,0.058823529411764705,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__,s__,0.021948201705309645,0.010907618233921772,0.043670547077117323
1335048,3.7671615135617816e-05,0.06470588235294118,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Defluviimonas,s__alba,0.021948201705309645,0.010907618233921772,0.043670547077117323
119219,3.7671615135617816e-05,0.06764705882352941,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Cupriavidus,s__metallidurans,0.021948201705309645,0.010907618233921772,0.043670547077117323
1772,3.7671615135617816e-05,0.06764705882352941,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__smegmatis,0.021948201705309645,0.010907618233921772,0.043670547077117323
129921,3.7671615135617816e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Amycolatopsis,s__keratiniphila,0.021948201705309645,0.010907618233921772,0.043670547077117323
2364787,3.7671615135617816e-05,0.058823529411764705,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__megaguti,0.021948201705309645,0.010907618233921772,0.043670547077117323
2704467,3.7671615135617816e-05,0.07941176470588235,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__sp. H30R-01,0.021948201705309645,0.010907618233921772,0.043670547077117323
399,3.7671615135617816e-05,0.07941176470588235,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Neorhizobium,s__galegae,0.021948201705309645,0.010907618233921772,0.043670547077117323
2175864,3.7671615135617816e-05,0.06470588235294118,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. NHF165,0.021948201705309645,0.010907618233921772,0.043670547077117323
2599600,3.7671615135617816e-05,0.07058823529411765,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Nitratireductor,s__sp. SY7,0.021948201705309645,0.010907618233921772,0.043670547077117323
1815583,3.7671615135617816e-05,0.06470588235294118,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__musculi,0.021948201705309645,0.010907618233921772,0.043670547077117323
397865,3.7671615135617816e-05,0.07058823529411765,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Barnesiellaceae,g__Barnesiella,s__viscericola,0.021948201705309645,0.010907618233921772,0.043670547077117323
1193713,3.7671615135617816e-05,0.07647058823529412,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Neobacillus,s__mesonae,0.021948201705309645,0.010907618233921772,0.043670547077117323
1385,3.7671615135617816e-05,0.07941176470588235,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__,g__,s__,0.021948201705309645,0.010907618233921772,0.043670547077117323
864828,3.7671615135617816e-05,0.07058823529411765,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__umbonata,0.021948201705309645,0.010907618233921772,0.043670547077117323
376174,3.7671615135617816e-05,0.06764705882352941,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Labrys,s__neptuniae,0.021948201705309645,0.010907618233921772,0.043670547077117323
380021,3.7671615135617816e-05,0.06764705882352941,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__protegens,0.021948201705309645,0.010907618233921772,0.043670547077117323
328814,3.7671615135617816e-05,0.06470588235294118,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__shahii,0.021948201705309645,0.010907618233921772,0.043670547077117323
194,3.7671615135617816e-05,0.06470588235294118,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__,0.021948201705309645,0.010907618233921772,0.043670547077117323
216778,3.7671615135617816e-05,0.06764705882352941,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__rhizophila,0.021948201705309645,0.010907618233921772,0.043670547077117323
187303,3.9066860140640694e-05,0.07352941176470588,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylocystaceae,g__Methylocystis,s__sp. SC2,0.022765197759604172,0.011454401372238278,0.0447395007927152
262209,3.9066860140640694e-05,0.06764705882352941,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Janibacter,s__melonis,0.022765197759604172,0.011454401372238278,0.0447395007927152
435897,3.9066860140640694e-05,0.07058823529411765,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__capsici,0.022765197759604172,0.011454401372238278,0.0447395007927152
2067415,3.9066860140640694e-05,0.07058823529411765,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Altererythrobacter,s__sp. TH136,0.022765197759604172,0.011454401372238278,0.0447395007927152
1940,3.9066860140640694e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__albireticuli,0.022765197759604172,0.011454401372238278,0.0447395007927152
2267833,3.9066860140640694e-05,0.058823529411764705,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__oryzihabitans,0.022765197759604172,0.011454401372238278,0.0447395007927152
66425,3.9066860140640694e-05,0.07941176470588235,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__luteoverticillatus,0.022765197759604172,0.011454401372238278,0.0447395007927152
556288,3.9066860140640694e-05,0.07058823529411765,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermabacteraceae,g__Brachybacterium,s__saurashtrense,0.022765197759604172,0.011454401372238278,0.0447395007927152
2768066,3.9066860140640694e-05,0.08235294117647059,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. CRXT-G-22,0.022765197759604172,0.011454401372238278,0.0447395007927152
1866,3.9066860140640694e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__missouriensis,0.022765197759604172,0.011454401372238278,0.0447395007927152
43357,3.9066860140640694e-05,0.08235294117647059,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Kutzneria,s__albida,0.022765197759604172,0.011454401372238278,0.0447395007927152
1911175,3.9066860140640694e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Amycolatopsis,s__sp. BJA-103,0.022765197759604172,0.011454401372238278,0.0447395007927152
193,3.9066860140640694e-05,0.07941176470588235,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Azospirillum,s__lipoferum,0.022765197759604172,0.011454401372238278,0.0447395007927152
74829,3.9066860140640694e-05,0.058823529411764705,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__balearica,0.022765197759604172,0.011454401372238278,0.0447395007927152
375549,3.9066860140640694e-05,0.07352941176470588,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Ensifer,s__mexicanus,0.022765197759604172,0.011454401372238278,0.0447395007927152
33903,3.9066860140640694e-05,0.07941176470588235,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__avermitilis,0.022765197759604172,0.011454401372238278,0.0447395007927152
1906742,3.9066860140640694e-05,0.061764705882352944,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. BH-3-3-3,0.022765197759604172,0.011454401372238278,0.0447395007927152
2304600,3.9066860140640694e-05,0.08235294117647059,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Cohaesibacteraceae,g__Breoghania,s__sp. L-A4,0.022765197759604172,0.011454401372238278,0.0447395007927152
1310,3.9066860140640694e-05,0.06764705882352941,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__sobrinus,0.022765197759604172,0.011454401372238278,0.0447395007927152
1316412,3.9066860140640694e-05,0.058823529411764705,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__sp. HSISS3,0.022765197759604172,0.011454401372238278,0.0447395007927152
1889,3.9066860140640694e-05,0.07941176470588235,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__ambofaciens,0.022765197759604172,0.011454401372238278,0.0447395007927152
238834,3.9066860140640694e-05,0.06764705882352941,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__estertheticum,0.022765197759604172,0.011454401372238278,0.0447395007927152
171437,3.9066860140640694e-05,0.08235294117647059,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Tistrella,s__mobilis,0.022765197759604172,0.011454401372238278,0.0447395007927152
75985,3.9066860140640694e-05,0.061764705882352944,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Mannheimia,s__haemolytica,0.022765197759604172,0.011454401372238278,0.0447395007927152
738,3.9066860140640694e-05,0.052941176470588235,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Glaesserella,s__parasuis,0.022765197759604172,0.011454401372238278,0.0447395007927152
36809,3.9066860140640694e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacteroides,s__abscessus,0.022765197759604172,0.011454401372238278,0.0447395007927152
120959,3.9066860140640694e-05,0.06764705882352941,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__kubicae,0.022765197759604172,0.011454401372238278,0.0447395007927152
642780,3.9066860140640694e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Marmoricola,s__scoriae,0.022765197759604172,0.011454401372238278,0.0447395007927152
2698679,3.9066860140640694e-05,0.07352941176470588,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. C33,0.022765197759604172,0.011454401372238278,0.0447395007927152
2614639,3.9066860140640694e-05,0.08235294117647059,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. L-031,0.022765197759604172,0.011454401372238278,0.0447395007927152
2714941,3.9066860140640694e-05,0.07647058823529412,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Phycicoccus,s__sp. HDW14,0.022765197759604172,0.011454401372238278,0.0447395007927152
2560010,4.046210514566358e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__sp. dk561,0.02358246109136619,0.012005834979561543,0.045804332622097106
436515,4.046210514566358e-05,0.08235294117647059,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__boronicumulans,0.02358246109136619,0.012005834979561543,0.045804332622097106
904039,4.046210514566358e-05,0.07647058823529412,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__sp. NEB 688,0.02358246109136619,0.012005834979561543,0.045804332622097106
357276,4.046210514566358e-05,0.05,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__,g__Phocaeicola,s__dorei,0.02358246109136619,0.012005834979561543,0.045804332622097106
2483401,4.046210514566358e-05,0.061764705882352944,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. 10M-3C3,0.02358246109136619,0.012005834979561543,0.045804332622097106
373,4.046210514566358e-05,0.08529411764705883,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Agrobacterium,s__vitis,0.02358246109136619,0.012005834979561543,0.045804332622097106
1300,4.046210514566358e-05,0.07352941176470588,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__,s__,0.02358246109136619,0.012005834979561543,0.045804332622097106
1272,4.046210514566358e-05,0.061764705882352944,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,s__varians,0.02358246109136619,0.012005834979561543,0.045804332622097106
196914,4.046210514566358e-05,0.07352941176470588,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__friuliensis,0.02358246109136619,0.012005834979561543,0.045804332622097106
445576,4.046210514566358e-05,0.08235294117647059,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__sp. AL041005-10,0.02358246109136619,0.012005834979561543,0.045804332622097106
43770,4.046210514566358e-05,0.07941176470588235,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__striatum,0.02358246109136619,0.012005834979561543,0.045804332622097106
1404244,4.046210514566358e-05,0.061764705882352944,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__glyciniphilum,0.02358246109136619,0.012005834979561543,0.045804332622097106
128785,4.046210514566358e-05,0.05588235294117647,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__mexicana,0.02358246109136619,0.012005834979561543,0.045804332622097106
